'mturk_id';'exp_condition';'train_type';'test_type';'stim_type';'trial_type';'block';'trial_index';'trial_idx';'correct';'rt';'sim_score';'distance';'ydist';'xdist';'comparison_type';'stimulus';'stimulus_2';'stimulus_x';'stimulus_a';'stimulus_b';'a_path';'key_press';'url';'ts'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'25';\N;'1';'804';\N;'3';'0';'3';'ww';'<div class=''sd_center''><img src=''img/LD_5_1_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_2_1_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'26';\N;'1';'771';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/LD_2_5_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_2_5_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'27';\N;'0';'842';\N;'2';'0';'2';'ww';'<div class=''sd_center''><img src=''img/LD_6_2_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_4_2_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'28';\N;'0';'1033';\N;'1';'1';'0';'pp';'<div class=''sd_center''><img src=''img/LD_6_6_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_6_5_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'29';\N;'1';'724';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/LD_1_1_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_1_1_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'30';\N;'1';'603';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/LD_2_4_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_2_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'31';\N;'1';'868';\N;'3';'1';'2';'ww';'<div class=''sd_center''><img src=''img/LD_1_2_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_3_3_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'32';\N;'1';'759';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/LD_1_2_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_1_2_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'33';\N;'1';'669';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/LD_1_3_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_1_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'34';\N;'1';'636';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/LD_6_1_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_6_1_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'35';\N;'0';'553';\N;'1';'1';'0';'pw';'<div class=''sd_center''><img src=''img/LD_4_4_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_4_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'36';\N;'0';'447';\N;'2';'2';'0';'pw';'<div class=''sd_center''><img src=''img/LD_4_4_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_4_2_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'37';\N;'0';'613';\N;'1';'1';'0';'pw';'<div class=''sd_center''><img src=''img/LD_4_4_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_4_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'38';\N;'0';'520';\N;'1';'1';'0';'pw';'<div class=''sd_center''><img src=''img/LD_5_4_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_5_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'39';\N;'0';'448';\N;'3';'1';'2';'pp';'<div class=''sd_center''><img src=''img/LD_6_5_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_4_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'40';\N;'0';'776';\N;'2';'0';'2';'ww';'<div class=''sd_center''><img src=''img/LD_5_1_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_3_1_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'41';\N;'1';'550';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/LD_5_6_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_5_6_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'42';\N;'1';'588';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/LD_5_5_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_5_5_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'43';\N;'0';'947';\N;'2';'2';'0';'ww';'<div class=''sd_center''><img src=''img/LD_5_3_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_5_1_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'44';\N;'0';'635';\N;'3';'2';'1';'pp';'<div class=''sd_center''><img src=''img/LD_4_4_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_5_6_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'45';\N;'0';'589';\N;'1';'1';'0';'ww';'<div class=''sd_center''><img src=''img/LD_5_3_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_5_2_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'46';\N;'1';'522';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/LD_4_6_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_4_6_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'47';\N;'1';'953';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/LD_5_1_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_5_1_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'48';\N;'1';'842';\N;'3';'1';'2';'pw';'<div class=''sd_center''><img src=''img/LD_3_3_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_5_4_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'49';\N;'1';'674';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/LD_1_4_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_1_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'50';\N;'0';'633';\N;'2';'2';'0';'pp';'<div class=''sd_center''><img src=''img/LD_1_4_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_1_6_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'51';\N;'0';'831';\N;'3';'1';'2';'pp';'<div class=''sd_center''><img src=''img/LD_2_5_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_4_6_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'52';\N;'1';'672';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/LD_6_6_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_6_6_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'0';'53';\N;'0';'1268';\N;'3';'3';'0';'pw';'<div class=''sd_center''><img src=''img/LD_2_1_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_2_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'text';\N;'0';\N;\N;'4020';\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'0';\N;'0';'608';\N;'3';'1';'2';'ww';'<div class=''sd_center''><img src=''img/LD_6_2_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_4_1_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'1';\N;'0';'715';\N;'1';'0';'1';'ww';'<div class=''sd_center''><img src=''img/LD_6_3_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_5_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'2';\N;'0';'792';\N;'3';'2';'1';'pw';'<div class=''sd_center''><img src=''img/LD_4_3_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_3_5_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'3';\N;'0';'617';\N;'2';'2';'0';'pw';'<div class=''sd_center''><img src=''img/LD_5_3_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_5_5_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'4';\N;'0';'820';\N;'2';'0';'2';'pp';'<div class=''sd_center''><img src=''img/LD_3_5_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_5_5_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'5';\N;'1';'561';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/LD_5_1_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_5_1_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'6';\N;'0';'785';\N;'3';'3';'0';'pw';'<div class=''sd_center''><img src=''img/LD_4_1_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_4_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'7';\N;'1';'640';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/LD_6_5_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_6_5_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'8';\N;'1';'741';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/LD_1_6_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_1_6_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'9';\N;'1';'750';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/LD_6_4_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_6_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'10';\N;'1';'714';\N;'3';'1';'2';'pp';'<div class=''sd_center''><img src=''img/LD_6_6_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_4_5_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:29:13'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'11';\N;'1';'710';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/LD_1_2_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_1_2_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'12';\N;'0';'719';\N;'2';'0';'2';'pp';'<div class=''sd_center''><img src=''img/LD_3_4_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_5_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'13';\N;'0';'917';\N;'1';'1';'0';'ww';'<div class=''sd_center''><img src=''img/LD_1_1_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_1_2_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'14';\N;'1';'640';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/LD_2_3_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_2_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'15';\N;'0';'572';\N;'2';'1';'1';'ww';'<div class=''sd_center''><img src=''img/LD_6_2_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_5_1_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'16';\N;'0';'497';\N;'1';'1';'0';'pw';'<div class=''sd_center''><img src=''img/LD_6_3_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_6_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'17';\N;'1';'707';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/LD_3_6_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_3_6_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'18';\N;'0';'823';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/LD_6_4_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_6_4_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'19';\N;'0';'676';\N;'1';'0';'1';'pp';'<div class=''sd_center''><img src=''img/LD_5_6_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_6_6_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'20';\N;'1';'782';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/LD_4_3_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_4_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'21';\N;'0';'908';\N;'1';'0';'1';'ww';'<div class=''sd_center''><img src=''img/LD_1_3_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_2_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'22';\N;'1';'743';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/LD_6_6_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_6_6_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'23';\N;'1';'871';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/LD_2_2_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_2_2_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'24';\N;'1';'603';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/LD_4_1_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_4_1_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'25';\N;'0';'588';\N;'2';'0';'2';'pp';'<div class=''sd_center''><img src=''img/LD_3_5_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_5_5_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'26';\N;'0';'621';\N;'3';'1';'2';'pp';'<div class=''sd_center''><img src=''img/LD_4_5_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_6_6_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'27';\N;'1';'629';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/LD_1_4_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_1_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'28';\N;'1';'638';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/LD_3_5_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_3_5_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'29';\N;'1';'445';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/LD_1_1_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_1_1_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'30';\N;'1';'588';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/LD_5_2_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_5_2_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'31';\N;'1';'614';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/LD_3_5_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_3_5_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'32';\N;'0';'511';\N;'3';'2';'1';'pp';'<div class=''sd_center''><img src=''img/LD_4_4_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_3_6_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'33';\N;'1';'865';\N;'2';'1';'1';'ww';'<div class=''sd_center''><img src=''img/LD_2_2_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_1_1_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'34';\N;'0';'546';\N;'2';'2';'0';'pw';'<div class=''sd_center''><img src=''img/LD_3_2_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_3_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'35';\N;'1';'626';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/LD_5_4_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_5_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'36';\N;'0';'653';\N;'1';'1';'0';'pp';'<div class=''sd_center''><img src=''img/LD_1_5_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_1_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'37';\N;'1';'755';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/LD_4_1_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_4_1_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'38';\N;'0';'581';\N;'1';'1';'0';'pw';'<div class=''sd_center''><img src=''img/LD_1_3_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_1_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'39';\N;'1';'593';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/LD_4_3_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_4_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'40';\N;'1';'522';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/LD_6_1_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_6_1_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'41';\N;'1';'573';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/LD_1_3_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_1_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'42';\N;'0';'488';\N;'1';'1';'0';'pw';'<div class=''sd_center''><img src=''img/LD_3_4_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_3_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'43';\N;'0';'492';\N;'3';'2';'1';'ww';'<div class=''sd_center''><img src=''img/LD_4_1_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/LD_5_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
'A2V2I5QEHDUSEY';'CONTROL-SD-LD';'CONTROL';'SD';'LD';'same-different';'1';'44';\N;'1';'513';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/LD_6_5_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/LD_6_5_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:29:14'
